,date,ticker,variable,value
5095,2018-01-24,AAPL,volume,51105090.0
5096,2018-01-24,AMZN,volume,6807457.0
5097,2018-01-24,FB,volume,24334548.0
5098,2018-01-24,GOOG,volume,1416625.0
5099,2018-01-24,NFLX,volume,17352448.0
5100,2018-01-25,AAPL,volume,41529004.0
5101,2018-01-25,AMZN,volume,4753012.0
5102,2018-01-25,FB,volume,17377740.0
5103,2018-01-25,GOOG,volume,1480540.0
5104,2018-01-25,NFLX,volume,15336378.0
5105,2018-01-26,AAPL,volume,39143011.0
5106,2018-01-26,AMZN,volume,4857310.0
5107,2018-01-26,FB,volume,17759212.0
5108,2018-01-26,GOOG,volume,2018755.0
5109,2018-01-26,NFLX,volume,11021839.0
5110,2018-01-29,AAPL,volume,50640406.0
5111,2018-01-29,AMZN,volume,5701898.0
5112,2018-01-29,FB,volume,20453172.0
5113,2018-01-29,GOOG,volume,1378913.0
5114,2018-01-29,NFLX,volume,17529749.0
5115,2018-01-30,AAPL,volume,46048185.0
5116,2018-01-30,AMZN,volume,5871942.0
5117,2018-01-30,FB,volume,20858556.0
5118,2018-01-30,GOOG,volume,1556346.0
5119,2018-01-30,NFLX,volume,12482852.0
5120,2018-01-31,AAPL,volume,32478930.0
5121,2018-01-31,AMZN,volume,6424693.0
5122,2018-01-31,FB,volume,43275144.0
5123,2018-01-31,GOOG,volume,1538688.0
5124,2018-01-31,NFLX,volume,11695072.0
5125,2018-02-01,AAPL,volume,47230787.0
5126,2018-02-01,AMZN,volume,9113808.0
5127,2018-02-01,FB,volume,54211293.0
5128,2018-02-01,GOOG,volume,2412114.0
5129,2018-02-01,NFLX,volume,9669011.0
5130,2018-02-02,AAPL,volume,86593825.0
5131,2018-02-02,AMZN,volume,11125722.0
5132,2018-02-02,FB,volume,26677484.0
5133,2018-02-02,GOOG,volume,4857943.0
5134,2018-02-02,NFLX,volume,9123610.0
5135,2018-02-05,AAPL,volume,72738522.0
5136,2018-02-05,AMZN,volume,11494985.0
5137,2018-02-05,FB,volume,33128206.0
5138,2018-02-05,GOOG,volume,3798301.0
5139,2018-02-05,NFLX,volume,11896053.0
5140,2018-02-06,AAPL,volume,68243838.0
5141,2018-02-06,AMZN,volume,11066819.0
5142,2018-02-06,FB,volume,37758505.0
5143,2018-02-06,GOOG,volume,3447956.0
5144,2018-02-06,NFLX,volume,12595801.0
5145,2018-02-07,AAPL,volume,51608580.0
5146,2018-02-07,AMZN,volume,7162741.0
5147,2018-02-07,FB,volume,27601886.0
5148,2018-02-07,GOOG,volume,2369232.0
5149,2018-02-07,NFLX,volume,8981548.0
5150,2018-02-08,AAPL,volume,54390516.0
5151,2018-02-08,AMZN,volume,8578557.0
5152,2018-02-08,FB,volume,38478321.0
5153,2018-02-08,GOOG,volume,2859136.0
5154,2018-02-08,NFLX,volume,9306701.0
5155,2018-02-09,AAPL,volume,70672608.0
5156,2018-02-09,AMZN,volume,14141524.0
5157,2018-02-09,FB,volume,39887626.0
5158,2018-02-09,GOOG,volume,3505862.0
5159,2018-02-09,NFLX,volume,16906942.0
5160,2018-02-12,AAPL,volume,60819539.0
5161,2018-02-12,AMZN,volume,6738944.0
5162,2018-02-12,FB,volume,32092133.0
5163,2018-02-12,GOOG,volume,2057718.0
5164,2018-02-12,NFLX,volume,8534906.0
5165,2018-02-13,AAPL,volume,32549163.0
5166,2018-02-13,AMZN,volume,5917879.0
5167,2018-02-13,FB,volume,21809350.0
5168,2018-02-13,GOOG,volume,1265054.0
5169,2018-02-13,NFLX,volume,6855151.0
5170,2018-02-14,AAPL,volume,40644933.0
5171,2018-02-14,AMZN,volume,5959209.0
5172,2018-02-14,FB,volume,28929704.0
5173,2018-02-14,GOOG,volume,1555787.0
5174,2018-02-14,NFLX,volume,10971985.0
5175,2018-02-15,AAPL,volume,51147171.0
5176,2018-02-15,AMZN,volume,5652736.0
5177,2018-02-15,FB,volume,20922120.0
5178,2018-02-15,GOOG,volume,1843442.0
5179,2018-02-15,NFLX,volume,10759667.0
5180,2018-02-16,AAPL,volume,40176091.0
5181,2018-02-16,AMZN,volume,4472564.0
5182,2018-02-16,FB,volume,21015610.0
5183,2018-02-16,GOOG,volume,1681612.0
5184,2018-02-16,NFLX,volume,8312380.0
5185,2018-02-20,AAPL,volume,33930540.0
5186,2018-02-20,AMZN,volume,6499228.0
5187,2018-02-20,FB,volume,21204921.0
5188,2018-02-20,GOOG,volume,1423145.0
5189,2018-02-20,NFLX,volume,7769023.0
5190,2018-02-21,AAPL,volume,37471623.0
5191,2018-02-21,AMZN,volume,6304351.0
5192,2018-02-21,FB,volume,23200804.0
5193,2018-02-21,GOOG,volume,1512910.0
5194,2018-02-21,NFLX,volume,9371121.0
5195,2018-02-22,AAPL,volume,30991940.0
5196,2018-02-22,AMZN,volume,4858063.0
5197,2018-02-22,FB,volume,18464192.0
5198,2018-02-22,GOOG,volume,1317166.0
5199,2018-02-22,NFLX,volume,8891535.0
5200,2018-02-23,AAPL,volume,33812360.0
5201,2018-02-23,AMZN,volume,4418103.0
5202,2018-02-23,FB,volume,19007288.0
5203,2018-02-23,GOOG,volume,1260968.0
5204,2018-02-23,NFLX,volume,7301809.0
5205,2018-02-26,AAPL,volume,38162174.0
5206,2018-02-26,AMZN,volume,4954988.0
5207,2018-02-26,FB,volume,17599703.0
5208,2018-02-26,GOOG,volume,1559079.0
5209,2018-02-26,NFLX,volume,10268633.0
5210,2018-02-27,AAPL,volume,38928125.0
5211,2018-02-27,AMZN,volume,4808776.0
5212,2018-02-27,FB,volume,15849806.0
5213,2018-02-27,GOOG,volume,1774080.0
5214,2018-02-27,NFLX,volume,9416489.0
5215,2018-02-28,AAPL,volume,37782138.0
5216,2018-02-28,AMZN,volume,4515023.0
5217,2018-02-28,FB,volume,18783039.0
5218,2018-02-28,GOOG,volume,1882600.0
5219,2018-02-28,NFLX,volume,7653454.0
5220,2018-03-01,AAPL,volume,48801970.0
5221,2018-03-01,AMZN,volume,6835230.0
5222,2018-03-01,FB,volume,23201626.0
5223,2018-03-01,GOOG,volume,2515910.0
5224,2018-03-01,NFLX,volume,11932051.0
5225,2018-03-02,AAPL,volume,38453950.0
5226,2018-03-02,AMZN,volume,6587564.0
5227,2018-03-02,FB,volume,20025905.0
5228,2018-03-02,GOOG,volume,2271551.0
5229,2018-03-02,NFLX,volume,13345313.0
5230,2018-03-05,AAPL,volume,28401366.0
5231,2018-03-05,AMZN,volume,5233934.0
5232,2018-03-05,FB,volume,16189280.0
5233,2018-03-05,GOOG,volume,1202174.0
5234,2018-03-05,NFLX,volume,18986099.0
5235,2018-03-06,AAPL,volume,23788506.0
5236,2018-03-06,AMZN,volume,4561718.0
5237,2018-03-06,FB,volume,15086784.0
5238,2018-03-06,GOOG,volume,1532783.0
5239,2018-03-06,NFLX,volume,18525844.0
5240,2018-03-07,AAPL,volume,31703462.0
5241,2018-03-07,AMZN,volume,4174123.0
5242,2018-03-07,FB,volume,19097293.0
5243,2018-03-07,GOOG,volume,1292537.0
5244,2018-03-07,NFLX,volume,17132222.0
5245,2018-03-08,AAPL,volume,23774107.0
5246,2018-03-08,AMZN,volume,3862615.0
5247,2018-03-08,FB,volume,17225946.0
5248,2018-03-08,GOOG,volume,1355125.0
5249,2018-03-08,NFLX,volume,11340066.0
5250,2018-03-09,AAPL,volume,32185162.0
5251,2018-03-09,AMZN,volume,4534250.0
5252,2018-03-09,FB,volume,18526292.0
5253,2018-03-09,GOOG,volume,2128038.0
5254,2018-03-09,NFLX,volume,14500219.0
5255,2018-03-12,AAPL,volume,32207081.0
5256,2018-03-12,AMZN,volume,5174211.0
5257,2018-03-12,FB,volume,15301229.0
5258,2018-03-12,GOOG,volume,2172272.0
5259,2018-03-12,NFLX,volume,20369152.0
5260,2018-03-13,AAPL,volume,31693529.0
5261,2018-03-13,AMZN,volume,6531892.0
5262,2018-03-13,FB,volume,18067477.0
5263,2018-03-13,GOOG,volume,1907171.0
5264,2018-03-13,NFLX,volume,12917224.0
5265,2018-03-14,AAPL,volume,29368356.0
5266,2018-03-14,AMZN,volume,4259443.0
5267,2018-03-14,FB,volume,16821728.0
5268,2018-03-14,GOOG,volume,1291415.0
5269,2018-03-14,NFLX,volume,10475073.0
5270,2018-03-15,AAPL,volume,22743798.0
5271,2018-03-15,AMZN,volume,4069701.0
5272,2018-03-15,FB,volume,15645035.0
5273,2018-03-15,GOOG,volume,1472226.0
5274,2018-03-15,NFLX,volume,5642883.0
5275,2018-03-16,AAPL,volume,39404688.0
5276,2018-03-16,AMZN,volume,5425012.0
5277,2018-03-16,FB,volume,24403438.0
5278,2018-03-16,GOOG,volume,3091954.0
5279,2018-03-16,NFLX,volume,7333734.0
5280,2018-03-19,AAPL,volume,33446771.0
5281,2018-03-19,AMZN,volume,6580766.0
5282,2018-03-19,FB,volume,88140060.0
5283,2018-03-19,GOOG,volume,2805937.0
5284,2018-03-19,NFLX,volume,9925162.0
5285,2018-03-20,AAPL,volume,19649350.0
5286,2018-03-20,AMZN,volume,4581568.0
5287,2018-03-20,FB,volume,129851768.0
5288,2018-03-20,GOOG,volume,1831896.0
5289,2018-03-20,NFLX,volume,5991945.0
5290,2018-03-21,AAPL,volume,37054935.0
5291,2018-03-21,AMZN,volume,4750771.0
5292,2018-03-21,FB,volume,106598834.0
5293,2018-03-21,GOOG,volume,1878873.0
5294,2018-03-21,NFLX,volume,5263911.0
5295,2018-03-22,AAPL,volume,41490767.0
5296,2018-03-22,AMZN,volume,6320551.0
5297,2018-03-22,FB,volume,73742979.0
5298,2018-03-22,GOOG,volume,2666964.0
5299,2018-03-22,NFLX,volume,8063305.0
5300,2018-03-23,AAPL,volume,41028784.0
5301,2018-03-23,AMZN,volume,8006033.0
5302,2018-03-23,FB,volume,53609706.0
5303,2018-03-23,GOOG,volume,2156672.0
5304,2018-03-23,NFLX,volume,9529948.0
5305,2018-03-26,AAPL,volume,37541236.0
5306,2018-03-26,AMZN,volume,5624700.0
5307,2018-03-26,FB,volume,126116634.0
5308,2018-03-26,GOOG,volume,2665131.0
5309,2018-03-26,NFLX,volume,11988274.0
5310,2018-03-27,AAPL,volume,40922579.0
5311,2018-03-27,AMZN,volume,6999631.0
5312,2018-03-27,FB,volume,79116995.0
5313,2018-03-27,GOOG,volume,3095315.0
5314,2018-03-27,NFLX,volume,12068632.0
5315,2018-03-28,AAPL,volume,41668545.0
5316,2018-03-28,AMZN,volume,13705317.0
5317,2018-03-28,FB,volume,60029170.0
5318,2018-03-28,GOOG,volume,3369275.0
5319,2018-03-28,NFLX,volume,18972912.0
5320,2018-03-29,AAPL,volume,38398505.0
5321,2018-03-29,AMZN,volume,12581121.0
5322,2018-03-29,FB,volume,59434293.0
5323,2018-03-29,GOOG,volume,2726830.0
5324,2018-03-29,NFLX,volume,19145522.0
5325,2018-04-02,AAPL,volume,37586791.0
5326,2018-04-02,AMZN,volume,10463607.0
5327,2018-04-02,FB,volume,36795991.0
5328,2018-04-02,GOOG,volume,2680400.0
5329,2018-04-02,NFLX,volume,13405760.0
5330,2018-04-03,AAPL,volume,30278046.0
5331,2018-04-03,AMZN,volume,10231212.0
5332,2018-04-03,FB,volume,42543865.0
5333,2018-04-03,GOOG,volume,2275076.0
5334,2018-04-03,NFLX,volume,12694862.0
5335,2018-04-04,AAPL,volume,34605489.0
5336,2018-04-04,AMZN,volume,6982305.0
5337,2018-04-04,FB,volume,49885584.0
5338,2018-04-04,GOOG,volume,2484651.0
5339,2018-04-04,NFLX,volume,12913978.0
5340,2018-04-05,AAPL,volume,26933197.0
5341,2018-04-05,AMZN,volume,6413459.0
5342,2018-04-05,FB,volume,41449609.0
5343,2018-04-05,GOOG,volume,1363049.0
5344,2018-04-05,NFLX,volume,10655178.0
5345,2018-04-06,AAPL,volume,35005290.0
5346,2018-04-06,AMZN,volume,5882257.0
5347,2018-04-06,FB,volume,41644812.0
5348,2018-04-06,GOOG,volume,1746430.0
5349,2018-04-06,NFLX,volume,11444777.0
5350,2018-04-09,AAPL,volume,29017718.0
5351,2018-04-09,AMZN,volume,4208206.0
5352,2018-04-09,FB,volume,34915227.0
5353,2018-04-09,GOOG,volume,1751559.0
5354,2018-04-09,NFLX,volume,9853564.0
5355,2018-04-10,AAPL,volume,28614241.0
5356,2018-04-10,AMZN,volume,4280144.0
5357,2018-04-10,FB,volume,58947041.0
5358,2018-04-10,GOOG,volume,2029648.0
5359,2018-04-10,NFLX,volume,10719097.0
5360,2018-04-11,AAPL,volume,22431640.0
5361,2018-04-11,AMZN,volume,3582533.0
5362,2018-04-11,FB,volume,56144633.0
5363,2018-04-11,GOOG,volume,1483881.0
5364,2018-04-11,NFLX,volume,14877429.0
5365,2018-04-12,AAPL,volume,22889285.0
5366,2018-04-12,AMZN,volume,3135027.0
5367,2018-04-12,FB,volume,38262956.0
5368,2018-04-12,GOOG,volume,1359389.0
5369,2018-04-12,NFLX,volume,10249403.0
5370,2018-04-13,AAPL,volume,25124255.0
5371,2018-04-13,AMZN,volume,3685267.0
5372,2018-04-13,FB,volume,19990561.0
5373,2018-04-13,GOOG,volume,1223017.0
5374,2018-04-13,NFLX,volume,12046573.0
5375,2018-04-16,AAPL,volume,21578420.0
5376,2018-04-16,AMZN,volume,2808624.0
5377,2018-04-16,FB,volume,18119435.0
5378,2018-04-16,GOOG,volume,1211208.0
5379,2018-04-16,NFLX,volume,20307921.0
5380,2018-04-17,AAPL,volume,26605442.0
5381,2018-04-17,AMZN,volume,5114403.0
5382,2018-04-17,FB,volume,22743029.0
5383,2018-04-17,GOOG,volume,2320266.0
5384,2018-04-17,NFLX,volume,33866456.0
5385,2018-04-18,AAPL,volume,20754538.0
5386,2018-04-18,AMZN,volume,5227509.0
5387,2018-04-18,FB,volume,20969568.0
5388,2018-04-18,GOOG,volume,1344138.0
5389,2018-04-18,NFLX,volume,11221139.0
5390,2018-04-19,AAPL,volume,34808800.0
5391,2018-04-19,AMZN,volume,6523728.0
5392,2018-04-19,FB,volume,22234961.0
5393,2018-04-19,GOOG,volume,1747671.0
5394,2018-04-19,NFLX,volume,8438825.0
5395,2018-04-20,AAPL,volume,65491140.0
5396,2018-04-20,AMZN,volume,5541622.0
5397,2018-04-20,FB,volume,19119438.0
5398,2018-04-20,GOOG,volume,1889686.0
5399,2018-04-20,NFLX,volume,9158655.0
5400,2018-04-23,AAPL,volume,36515477.0
5401,2018-04-23,AMZN,volume,4465424.0
5402,2018-04-23,FB,volume,23088102.0
5403,2018-04-23,GOOG,volume,2341258.0
5404,2018-04-23,NFLX,volume,8968015.0
5405,2018-04-24,AAPL,volume,33692017.0
5406,2018-04-24,AMZN,volume,7494699.0
5407,2018-04-24,FB,volume,35079926.0
5408,2018-04-24,GOOG,volume,4760260.0
5409,2018-04-24,NFLX,volume,13893217.0
5410,2018-04-25,AAPL,volume,28382084.0
5411,2018-04-25,AMZN,volume,6587290.0
5412,2018-04-25,FB,volume,41083581.0
5413,2018-04-25,GOOG,volume,2391105.0
5414,2018-04-25,NFLX,volume,14919698.0
5415,2018-04-26,AAPL,volume,27963014.0
5416,2018-04-26,AMZN,volume,8801101.0
5417,2018-04-26,FB,volume,77556934.0
5418,2018-04-26,GOOG,volume,2079533.0
5419,2018-04-26,NFLX,volume,9266699.0
5420,2018-04-27,AAPL,volume,35655839.0
5421,2018-04-27,AMZN,volume,13053241.0
5422,2018-04-27,FB,volume,29804657.0
5423,2018-04-27,GOOG,volume,1619796.0
5424,2018-04-27,NFLX,volume,7074384.0
5425,2018-04-30,AAPL,volume,42427424.0
5426,2018-04-30,AMZN,volume,5464085.0
5427,2018-04-30,FB,volume,20750478.0
5428,2018-04-30,GOOG,volume,1671254.0
5429,2018-04-30,NFLX,volume,6088787.0
5430,2018-05-01,AAPL,volume,53569376.0
5431,2018-05-01,AMZN,volume,4572071.0
5432,2018-05-01,FB,volume,26025932.0
5433,2018-05-01,GOOG,volume,1427857.0
5434,2018-05-01,NFLX,volume,6036639.0
5435,2018-05-02,AAPL,volume,66539371.0
5436,2018-05-02,AMZN,volume,4360273.0
5437,2018-05-02,FB,volume,30424450.0
5438,2018-05-02,GOOG,volume,1603081.0
5439,2018-05-02,NFLX,volume,5697120.0
5440,2018-05-03,AAPL,volume,34068180.0
5441,2018-05-03,AMZN,volume,4251917.0
5442,2018-05-03,FB,volume,24026071.0
5443,2018-05-03,GOOG,volume,1815058.0
5444,2018-05-03,NFLX,volume,6135828.0
5445,2018-05-04,AAPL,volume,56201317.0
5446,2018-05-04,AMZN,volume,3443567.0
5447,2018-05-04,FB,volume,17677844.0
5448,2018-05-04,GOOG,volume,1938658.0
5449,2018-05-04,NFLX,volume,8209513.0
5450,2018-05-07,AAPL,volume,42451423.0
5451,2018-05-07,AMZN,volume,3801855.0
5452,2018-05-07,FB,volume,18697195.0
5453,2018-05-07,GOOG,volume,1466065.0
5454,2018-05-07,NFLX,volume,7117823.0
5455,2018-05-08,AAPL,volume,28402777.0
5456,2018-05-08,AMZN,volume,3067949.0
5457,2018-05-08,FB,volume,15577211.0
5458,2018-05-08,GOOG,volume,1217721.0
5459,2018-05-08,NFLX,volume,4735738.0
5460,2018-05-09,AAPL,volume,23211241.0
5461,2018-05-09,AMZN,volume,3637302.0
5462,2018-05-09,FB,volume,23282811.0
5463,2018-05-09,GOOG,volume,2032818.0
5464,2018-05-09,NFLX,volume,5633444.0
5465,2018-05-10,AAPL,volume,27989289.0
5466,2018-05-10,AMZN,volume,2817450.0
5467,2018-05-10,FB,volume,21071403.0
5468,2018-05-10,GOOG,volume,1443025.0
5469,2018-05-10,NFLX,volume,5302254.0
5470,2018-05-11,AAPL,volume,26212221.0
5471,2018-05-11,AMZN,volume,2263900.0
5472,2018-05-11,FB,volume,21207848.0
5473,2018-05-11,GOOG,volume,1253665.0
5474,2018-05-11,NFLX,volume,4589731.0
5475,2018-05-14,AAPL,volume,20778772.0
5476,2018-05-14,AMZN,volume,2509483.0
5477,2018-05-14,FB,volume,15646744.0
5478,2018-05-14,GOOG,volume,1518077.0
5479,2018-05-14,NFLX,volume,4089800.0
5480,2018-05-15,AAPL,volume,23695159.0
5481,2018-05-15,AMZN,volume,5077465.0
5482,2018-05-15,FB,volume,15429433.0
5483,2018-05-15,GOOG,volume,1494872.0
5484,2018-05-15,NFLX,volume,4746096.0
5485,2018-05-16,AAPL,volume,19183064.0
5486,2018-05-16,AMZN,volume,2570572.0
5487,2018-05-16,FB,volume,16975495.0
5488,2018-05-16,GOOG,volume,1097317.0
5489,2018-05-16,NFLX,volume,3671690.0
5490,2018-05-17,AAPL,volume,17294029.0
5491,2018-05-17,AMZN,volume,2147606.0
5492,2018-05-17,FB,volume,14840675.0
5493,2018-05-17,GOOG,volume,1043766.0
5494,2018-05-17,NFLX,volume,4935708.0
5495,2018-05-18,AAPL,volume,18297728.0
5496,2018-05-18,AMZN,volume,2642584.0
5497,2018-05-18,FB,volume,13130451.0
5498,2018-05-18,GOOG,volume,1565240.0
5499,2018-05-18,NFLX,volume,3577717.0
5500,2018-05-21,AAPL,volume,18400787.0
5501,2018-05-21,AMZN,volume,2925235.0
5502,2018-05-21,FB,volume,13532864.0
5503,2018-05-21,GOOG,volume,1023211.0
5504,2018-05-21,NFLX,volume,6657326.0
5505,2018-05-22,AAPL,volume,15240704.0
5506,2018-05-22,AMZN,volume,2115639.0
5507,2018-05-22,FB,volume,12731419.0
5508,2018-05-22,GOOG,volume,1090002.0
5509,2018-05-22,NFLX,volume,5964448.0
5510,2018-05-23,AAPL,volume,20058415.0
5511,2018-05-23,AMZN,volume,3361892.0
5512,2018-05-23,FB,volume,16628100.0
5513,2018-05-23,GOOG,volume,1060683.0
5514,2018-05-23,NFLX,volume,10049147.0
5515,2018-05-24,AAPL,volume,23233975.0
5516,2018-05-24,AMZN,volume,3429975.0
5517,2018-05-24,FB,volume,12354742.0
5518,2018-05-24,GOOG,volume,766773.0
5519,2018-05-24,NFLX,volume,14758553.0
5520,2018-05-25,AAPL,volume,17460963.0
5521,2018-05-25,AMZN,volume,2698400.0
5522,2018-05-25,FB,volume,10965061.0
5523,2018-05-25,GOOG,volume,899406.0
5524,2018-05-25,NFLX,volume,7817400.0
5525,2018-05-29,AAPL,volume,22514075.0
5526,2018-05-29,AMZN,volume,3846477.0
5527,2018-05-29,FB,volume,16398937.0
5528,2018-05-29,GOOG,volume,1865139.0
5529,2018-05-29,NFLX,volume,9717921.0
5530,2018-05-30,AAPL,volume,18690547.0
5531,2018-05-30,AMZN,volume,2907357.0
5532,2018-05-30,FB,volume,13736866.0
5533,2018-05-30,GOOG,volume,1138457.0
5534,2018-05-30,NFLX,volume,5685531.0
5535,2018-05-31,AAPL,volume,27482793.0
5536,2018-05-31,AMZN,volume,3166330.0
5537,2018-05-31,FB,volume,30782631.0
5538,2018-05-31,GOOG,volume,3088305.0
5539,2018-05-31,NFLX,volume,6921687.0
5540,2018-06-01,AAPL,volume,23442510.0
5541,2018-06-01,AMZN,volume,3313385.0
5542,2018-06-01,FB,volume,17307245.0
5543,2018-06-01,GOOG,volume,2421598.0
5544,2018-06-01,NFLX,volume,7112292.0
5545,2018-06-04,AAPL,volume,26266174.0
5546,2018-06-04,AMZN,volume,3187737.0
5547,2018-06-04,FB,volume,18939795.0
5548,2018-06-04,GOOG,volume,1889579.0
5549,2018-06-04,NFLX,volume,7681995.0
5550,2018-06-05,AAPL,volume,21565963.0
5551,2018-06-05,AMZN,volume,4782177.0
5552,2018-06-05,FB,volume,15544294.0
5553,2018-06-05,GOOG,volume,1677973.0
5554,2018-06-05,NFLX,volume,8358045.0
5555,2018-06-06,AAPL,volume,20933619.0
5556,2018-06-06,AMZN,volume,5473213.0
5557,2018-06-06,FB,volume,22558920.0
5558,2018-06-06,GOOG,volume,1698247.0
5559,2018-06-06,NFLX,volume,7712302.0
5560,2018-06-07,AAPL,volume,21347180.0
5561,2018-06-07,AMZN,volume,3765687.0
5562,2018-06-07,FB,volume,21503171.0
5563,2018-06-07,GOOG,volume,1520020.0
5564,2018-06-07,NFLX,volume,8278040.0
5565,2018-06-08,AAPL,volume,26656799.0
5566,2018-06-08,AMZN,volume,2955110.0
5567,2018-06-08,FB,volume,12677092.0
5568,2018-06-08,GOOG,volume,1290845.0
5569,2018-06-08,NFLX,volume,5225736.0
5570,2018-06-11,AAPL,volume,18308460.0
5571,2018-06-11,AMZN,volume,2335484.0
5572,2018-06-11,FB,volume,12928907.0
5573,2018-06-11,GOOG,volume,1079294.0
5574,2018-06-11,NFLX,volume,4432445.0
5575,2018-06-12,AAPL,volume,16911141.0
5576,2018-06-12,AMZN,volume,2259215.0
5577,2018-06-12,FB,volume,11562704.0
5578,2018-06-12,GOOG,volume,912018.0
5579,2018-06-12,NFLX,volume,4290969.0
5580,2018-06-13,AAPL,volume,21638393.0
5581,2018-06-13,AMZN,volume,3327529.0
5582,2018-06-13,FB,volume,15853821.0
5583,2018-06-13,GOOG,volume,1506407.0
5584,2018-06-13,NFLX,volume,18222799.0
5585,2018-06-14,AAPL,volume,21610074.0
5586,2018-06-14,AMZN,volume,3174415.0
5587,2018-06-14,FB,volume,19120866.0
5588,2018-06-14,GOOG,volume,1350868.0
5589,2018-06-14,NFLX,volume,14598333.0
5590,2018-06-15,AAPL,volume,61719160.0
5591,2018-06-15,AMZN,volume,4777646.0
5592,2018-06-15,FB,volume,21860931.0
5593,2018-06-15,GOOG,volume,2122476.0
5594,2018-06-15,NFLX,volume,13588114.0
5595,2018-06-18,AAPL,volume,18484865.0
5596,2018-06-18,AMZN,volume,3107742.0
5597,2018-06-18,FB,volume,16826023.0
5598,2018-06-18,GOOG,volume,1413692.0
5599,2018-06-18,NFLX,volume,6824794.0
5600,2018-06-19,AAPL,volume,33578455.0
5601,2018-06-19,AMZN,volume,4290117.0
5602,2018-06-19,FB,volume,19993996.0
5603,2018-06-19,GOOG,volume,1621018.0
5604,2018-06-19,NFLX,volume,16697104.0
5605,2018-06-20,AAPL,volume,20628701.0
5606,2018-06-20,AMZN,volume,4332591.0
5607,2018-06-20,FB,volume,28230933.0
5608,2018-06-20,GOOG,volume,1648536.0
5609,2018-06-20,NFLX,volume,16494572.0
5610,2018-06-21,AAPL,volume,25711898.0
5611,2018-06-21,AMZN,volume,4941148.0
5612,2018-06-21,FB,volume,19045717.0
5613,2018-06-21,GOOG,volume,1238118.0
5614,2018-06-21,NFLX,volume,18389936.0
5615,2018-06-22,AAPL,volume,27200447.0
5616,2018-06-22,AMZN,volume,4075124.0
5617,2018-06-22,FB,volume,17420188.0
5618,2018-06-22,GOOG,volume,1310967.0
5619,2018-06-22,NFLX,volume,10428621.0
5620,2018-06-25,AAPL,volume,31663096.0
5621,2018-06-25,AMZN,volume,7511196.0
5622,2018-06-25,FB,volume,25275137.0
5623,2018-06-25,GOOG,volume,2157310.0
5624,2018-06-25,NFLX,volume,22490922.0
5625,2018-06-26,AAPL,volume,24569201.0
5626,2018-06-26,AMZN,volume,4386585.0
5627,2018-06-26,FB,volume,17897576.0
5628,2018-06-26,GOOG,volume,1563225.0
5629,2018-06-26,NFLX,volume,15191157.0
5630,2018-06-27,AAPL,volume,25285328.0
5631,2018-06-27,AMZN,volume,4872201.0
5632,2018-06-27,FB,volume,18734408.0
5633,2018-06-27,GOOG,volume,1293892.0
5634,2018-06-27,NFLX,volume,16541426.0
5635,2018-06-28,AAPL,volume,17365235.0
5636,2018-06-28,AMZN,volume,4529700.0
5637,2018-06-28,FB,volume,18172439.0
5638,2018-06-28,GOOG,volume,1072438.0
5639,2018-06-28,NFLX,volume,12219888.0
5640,2018-06-29,AAPL,volume,22737666.0
5641,2018-06-29,AMZN,volume,4543508.0
5642,2018-06-29,FB,volume,15811602.0
5643,2018-06-29,GOOG,volume,1315121.0
5644,2018-06-29,NFLX,volume,9252511.0
5645,2018-07-02,AAPL,volume,17731343.0
5646,2018-07-02,AMZN,volume,3185696.0
5647,2018-07-02,FB,volume,13961578.0
5648,2018-07-02,GOOG,volume,1217311.0
5649,2018-07-02,NFLX,volume,8142457.0
5650,2018-07-03,AAPL,volume,13954806.0
5651,2018-07-03,AMZN,volume,2177276.0
5652,2018-07-03,FB,volume,13489514.0
5653,2018-07-03,GOOG,volume,679034.0
5654,2018-07-03,NFLX,volume,5280344.0
5655,2018-07-05,AAPL,volume,16604248.0
5656,2018-07-05,AMZN,volume,2983110.0
5657,2018-07-05,FB,volume,19684193.0
5658,2018-07-05,GOOG,volume,1066685.0
5659,2018-07-05,NFLX,volume,8448937.0
5660,2018-07-06,AAPL,volume,17485245.0
5661,2018-07-06,AMZN,volume,2650262.0
5662,2018-07-06,FB,volume,19740131.0
5663,2018-07-06,GOOG,volume,996079.0
5664,2018-07-06,NFLX,volume,8629606.0
5665,2018-07-09,AAPL,volume,19756634.0
5666,2018-07-09,AMZN,volume,3011988.0
5667,2018-07-09,FB,volume,18149437.0
5668,2018-07-09,GOOG,volume,908969.0
5669,2018-07-09,NFLX,volume,11127477.0
5670,2018-07-10,AAPL,volume,15939149.0
5671,2018-07-10,AMZN,volume,3002905.0
5672,2018-07-10,FB,volume,13190067.0
5673,2018-07-10,GOOG,volume,798412.0
5674,2018-07-10,NFLX,volume,9382944.0
5675,2018-07-11,AAPL,volume,18831470.0
5676,2018-07-11,AMZN,volume,3209782.0
5677,2018-07-11,FB,volume,12927377.0
5678,2018-07-11,GOOG,volume,1119993.0
5679,2018-07-11,NFLX,volume,9713904.0
5680,2018-07-12,AAPL,volume,18041131.0
5681,2018-07-12,AMZN,volume,4532743.0
5682,2018-07-12,FB,volume,15454706.0
5683,2018-07-12,GOOG,volume,1251884.0
5684,2018-07-12,NFLX,volume,12743273.0
5685,2018-07-13,AAPL,volume,12519792.0
5686,2018-07-13,AMZN,volume,4386679.0
5687,2018-07-13,FB,volume,11503401.0
